No of locations: 20
Threshold: 150
No of supply centers: 3
No of large vehicles at the supply centres: 1
No of small vehicles at supply centres: 2
X: 20
Capacity of Large vehicle: 100
loc 1: (7,65) resources: 60 large vehicles: 0 small vehicles: 1
damage(68,59): 1
damage(68,60): 0
damage(68,61): 2
damage(68,62): 0
damage(68,63): 2
damage(68,64): 0
damage(68,65): 1
damage(68,66): 0
damage(68,67): 0
damage(68,68): 0
damage(68,69): 1
damage(68,70): 2
damage(68,71): 0
damage(68,72): 2
damage(68,73): 1
damage(68,74): 0
damage(68,75): 2
damage(68,76): 1
damage(68,77): 2
damage(68,78): 2
damage(68,79): 1
damage(68,80): 1
damage(68,81): 2
damage(68,82): 2
damage(68,83): 0
damage(68,84): 2
damage(68,85): 2
damage(68,86): 1
damage(68,87): 2
damage(68,88): 1
damage(68,89): 2
damage(68,90): 0
damage(68,91): 2
damage(68,92): 1
damage(68,93): 2
damage(68,94): 2
damage(68,95): 2
damage(68,96): 0
damage(68,97): 0
damage(68,98): 0
damage(68,99): 0
damage(69,0): 2
damage(69,1): 0
damage(69,2): 0
damage(69,3): 2
damage(69,4): 1
damage(69,5): 0
damage(69,6): 2
damage(69,7): 0
damage(69,8): 0
damage(69,9): 2
damage(69,10): 2
damage(69,11): 2
damage(69,12): 2
damage(69,13): 2
damage(69,14): 2
damage(69,15): 1
damage(69,16): 2
damage(69,17): 1
damage(69,18): 1
damage(69,19): 1
damage(69,20): 0
damage(69,21): 0
damage(69,22): 0
damage(69,23): 1
damage(69,24): 2
damage(69,25): 0
damage(69,26): 1
damage(69,27): 0
damage(69,28): 1
damage(69,29): 2
damage(69,30): 0
damage(69,31): 1
damage(69,32): 2
damage(69,33): 1
damage(69,34): 2
damage(69,35): 1
damage(69,36): 2
damage(69,37): 1
damage(69,38): 2
damage(69,39): 0
damage(69,40): 1
damage(69,41): 2
damage(69,42): 0
damage(69,43): 0
damage(69,44): 2
damage(69,45): 0
damage(69,46): 0
damage(69,47): 1
damage(69,48): 1
damage(69,49): 2
damage(69,50): 2
damage(69,51): 1
damage(69,52): 2
damage(69,53): 0
damage(69,54): 0
damage(69,55): 2
damage(69,56): 1
damage(69,57): 2
damage(69,58): 2
damage(69,59): 0
damage(69,60): 2
damage(69,61): 0
damage(69,62): 2
damage(69,63): 2
damage(69,64): 2
damage(69,65): 1
damage(69,66): 1
damage(69,67): 2
damage(69,68): 0
damage(69,69): 0
damage(69,70): 2
damage(69,71): 2
damage(69,72): 0
damage(69,73): 0
damage(69,74): 0
damage(69,75): 0
damage(69,76): 0
damage(69,77): 1
damage(69,78): 1
damage(69,79): 2
damage(69,80): 0
damage(69,81): 1
damage(69,82): 1
damage(69,83): 0
damage(69,84): 0
damage(69,85): 1
damage(69,86): 0
damage(69,87): 1
damage(69,88): 2
damage(69,89): 0
damage(69,90): 2
damage(69,91): 1
damage(69,92): 1
damage(69,93): 1
damage(69,94): 0
damage(69,95): 0
damage(69,96): 2
damage(69,97): 2
damage(69,98): 0
damage(69,99): 0
damage(70,0): 0
damage(70,1): 1
damage(70,2): 2
damage(70,3): 1
damage(70,4): 1
damage(70,5): 2
damage(70,6): 2
damage(70,7): 2
damage(70,8): 2
damage(70,9): 1
damage(70,10): 2
damage(70,11): 0
damage(70,12): 1
damage(70,13): 1
damage(70,14): 1
damage(70,15): 1
damage(70,16): 0
damage(70,17): 2
damage(70,18): 0
damage(70,19): 2
damage(70,20): 0
damage(70,21): 2
damage(70,22): 1
damage(70,23): 2
damage(70,24): 0
damage(70,25): 0
damage(70,26): 0
damage(70,27): 0
damage(70,28): 2
damage(70,29): 1
damage(70,30): 1
damage(70,31): 0
damage(70,32): 2
damage(70,33): 1
damage(70,34): 2
damage(70,35): 1
damage(70,36): 2
damage(70,37): 2
damage(70,38): 1
damage(70,39): 1
damage(70,40): 0
damage(70,41): 2
damage(70,42): 1
damage(70,43): 1
damage(70,44): 0
damage(70,45): 0
damage(70,46): 0
damage(70,47): 1
damage(70,48): 0
damage(70,49): 1
damage(70,50): 2
damage(70,51): 1
damage(70,52): 0
damage(70,53): 1
damage(70,54): 0
damage(70,55): 2
damage(70,56): 1
damage(70,57): 0
damage(70,58): 0
damage(70,59): 1
damage(70,60): 2
damage(70,61): 2
damage(70,62): 1
damage(70,63): 2
damage(70,64): 1
damage(70,65): 1
damage(70,66): 0
damage(70,67): 0
damage(70,68): 0
damage(70,69): 0
damage(70,70): 2
damage(70,71): 1
damage(70,72): 2
damage(70,73): 0
damage(70,74): 0
damage(70,75): 0
damage(70,76): 1
damage(70,77): 1
damage(70,78): 2
damage(70,79): 2
damage(70,80): 0
damage(70,81): 2
damage(70,82): 0
damage(70,83): 0
damage(70,84): 1
damage(70,85): 0
damage(70,86): 0
damage(70,87): 2
damage(70,88): 1
damage(70,89): 2
damage(70,90): 1
damage(70,91): 1
damage(70,92): 1
damage(70,93): 1
damage(70,94): 1
damage(70,95): 0
damage(70,96): 2
damage(70,97): 0
damage(70,98): 1
damage(70,99): 1
damage(71,0): 0
damage(71,1): 0
damage(71,2): 0
damage(71,3): 0
damage(71,4): 2
damage(71,5): 0
damage(71,6): 1
damage(71,7): 1
damage(71,8): 2
damage(71,9): 0
damage(71,10): 0
damage(71,11): 2
damage(71,12): 0
damage(71,13): 1
damage(71,14): 1
damage(71,15): 1
damage(71,16): 2
damage(71,17): 1
damage(71,18): 1
damage(71,19): 1
damage(71,20): 0
damage(71,21): 0
damage(71,22): 0
damage(71,23): 0
damage(71,24): 1
damage(71,25): 2
damage(71,26): 1
damage(71,27): 1
damage(71,28): 2
damage(71,29): 0
damage(71,30): 2
damage(71,31): 2
damage(71,32): 1
damage(71,33): 2
damage(71,34): 0
damage(71,35): 1
damage(71,36): 1
damage(71,37): 1
damage(71,38): 2
damage(71,39): 0
damage(71,40): 1
damage(71,41): 0
damage(71,42): 0
damage(71,43): 2
damage(71,44): 1
damage(71,45): 2
damage(71,46): 0
damage(71,47): 1
damage(71,48): 0
damage(71,49): 0
damage(71,50): 0
damage(71,51): 2
damage(71,52): 1
damage(71,53): 0
damage(71,54): 0
damage(71,55): 2
damage(71,56): 2
damage(71,57): 1
damage(71,58): 1
damage(71,59): 1
damage(71,60): 2
damage(71,61): 1
damage(71,62): 1
damage(71,63): 1
damage(71,64): 1
damage(71,65): 2
damage(71,66): 2
damage(71,67): 2
damage(71,68): 0
damage(71,69): 0
damage(71,70): 1
damage(71,71): 0
damage(71,72): 0
damage(71,73): 2
damage(71,74): 2
damage(71,75): 0
damage(71,76): 1
damage(71,77): 1
damage(71,78): 1
damage(71,79): 2
damage(71,80): 1
damage(71,81): 1
damage(71,82): 2
damage(71,83): 2
damage(71,84): 0
damage(71,85): 2
damage(71,86): 2
damage(71,87): 2
damage(71,88): 1
damage(71,89): 1
damage(71,90): 2
damage(71,91): 0
damage(71,92): 0
damage(71,93): 1
damage(71,94): 2
damage(71,95): 2
damage(71,96): 1
damage(71,97): 0
damage(71,98): 2
damage(71,99): 1
damage(72,0): 0
damage(72,1): 0
damage(72,2): 1
damage(72,3): 1
damage(72,4): 0
damage(72,5): 2
damage(72,6): 2
damage(72,7): 1
damage(72,8): 0
damage(72,9): 1
damage(72,10): 1
damage(72,11): 2
damage(72,12): 0
damage(72,13): 0
damage(72,14): 2
damage(72,15): 0
damage(72,16): 1
damage(72,17): 2
damage(72,18): 1
damage(72,19): 2
damage(72,20): 0
damage(72,21): 0
damage(72,22): 0
damage(72,23): 2
damage(72,24): 2
damage(72,25): 1
damage(72,26): 1
damage(72,27): 0
damage(72,28): 2
damage(72,29): 1
damage(72,30): 2
damage(72,31): 0
damage(72,32): 0
damage(72,33): 1
damage(72,34): 1
damage(72,35): 0
damage(72,36): 0
damage(72,37): 1
damage(72,38): 0
damage(72,39): 1
damage(72,40): 0
damage(72,41): 2
damage(72,42): 1
damage(72,43): 1
damage(72,44): 0
damage(72,45): 1
damage(72,46): 0
damage(72,47): 1
damage(72,48): 0
damage(72,49): 1
damage(72,50): 1
damage(72,51): 2
damage(72,52): 2
damage(72,53): 0
damage(72,54): 1
damage(72,55): 1
damage(72,56): 2
damage(72,57): 0
damage(72,58): 2
damage(72,59): 1
damage(72,60): 2
damage(72,61): 2
damage(72,62): 1
damage(72,63): 2
damage(72,64): 0
damage(72,65): 0
damage(72,66): 1
damage(72,67): 2
damage(72,68): 2
damage(72,69): 1
damage(72,70): 1
damage(72,71): 2
damage(72,72): 0
damage(72,73): 1
damage(72,74): 1
damage(72,75): 1
damage(72,76): 2
damage(72,77): 1
damage(72,78): 0
damage(72,79): 1
damage(72,80): 0
damage(72,81): 2
damage(72,82): 0
damage(72,83): 2
damage(72,84): 2
damage(72,85): 2
damage(72,86): 1
damage(72,87): 1
damage(72,88): 0
damage(72,89): 0
damage(72,90): 0
damage(72,91): 2
damage(72,92): 0
damage(72,93): 1
damage(72,94): 2
damage(72,95): 2
damage(72,96): 2
damage(72,97): 1
damage(72,98): 2
damage(72,99): 1
damage(73,0): 2
damage(73,1): 0
damage(73,2): 2
damage(73,3): 0
damage(73,4): 2
damage(73,5): 1
damage(73,6): 1
damage(73,7): 2
damage(73,8): 0
damage(73,9): 2
damage(73,10): 1
damage(73,11): 0
damage(73,12): 0
damage(73,13): 2
damage(73,14): 0
damage(73,15): 0
damage(73,16): 1
damage(73,17): 1
damage(73,18): 2
damage(73,19): 1
damage(73,20): 0
damage(73,21): 2
damage(73,22): 1
damage(73,23): 1
damage(73,24): 2
damage(73,25): 1
damage(73,26): 0
damage(73,27): 1
damage(73,28): 2
damage(73,29): 2
damage(73,30): 0
damage(73,31): 1
damage(73,32): 1
damage(73,33): 2
damage(73,34): 0
damage(73,35): 0
damage(73,36): 1
damage(73,37): 2
damage(73,38): 2
damage(73,39): 1
damage(73,40): 2
damage(73,41): 0
damage(73,42): 2
damage(73,43): 2
damage(73,44): 2
damage(73,45): 2
damage(73,46): 0
damage(73,47): 1
damage(73,48): 2
damage(73,49): 0
damage(73,50): 0
damage(73,51): 0
damage(73,52): 0
damage(73,53): 2
damage(73,54): 1
damage(73,55): 2
damage(73,56): 0
damage(73,57): 2
damage(73,58): 1
damage(73,59): 1
damage(73,60): 1
damage(73,61): 0
damage(73,62): 0
damage(73,63): 2
damage(73,64): 0
damage(73,65): 0
damage(73,66): 0
damage(73,67): 2
damage(73,68): 0
damage(73,69): 0
damage(73,70): 0
damage(73,71): 2
damage(73,72): 2
damage(73,73): 0
damage(73,74): 0
damage(73,75): 2
damage(73,76): 0
damage(73,77): 1
damage(73,78): 2
damage(73,79): 0
damage(73,80): 1
damage(73,81): 2
damage(73,82): 0
damage(73,83): 2
damage(73,84): 2
damage(73,85): 2
damage(73,86): 2
damage(73,87): 1
damage(73,88): 2
damage(73,89): 1
damage(73,90): 2
damage(73,91): 0
damage(73,92): 2
damage(73,93): 0
damage(73,94): 1
damage(73,95): 0
damage(73,96): 0
damage(73,97): 2
damage(73,98): 2
damage(73,99): 1
damage(74,0): 0
damage(74,1): 0
damage(74,2): 2
damage(74,3): 0
damage(74,4): 1
damage(74,5): 2
damage(74,6): 0
damage(74,7): 0
damage(74,8): 0
damage(74,9): 0
damage(74,10): 0
damage(74,11): 2
damage(74,12): 0
damage(74,13): 1
damage(74,14): 1
damage(74,15): 1
damage(74,16): 1
damage(74,17): 1
damage(74,18): 2
damage(74,19): 0
damage(74,20): 1
damage(74,21): 2
damage(74,22): 1
damage(74,23): 0
damage(74,24): 2
damage(74,25): 0
damage(74,26): 1
damage(74,27): 0
damage(74,28): 0
damage(74,29): 1
damage(74,30): 0
damage(74,31): 1
damage(74,32): 2
damage(74,33): 2
damage(74,34): 2
damage(74,35): 1
damage(74,36): 2
damage(74,37): 2
damage(74,38): 2
damage(74,39): 0
damage(74,40): 0
damage(74,41): 0
damage(74,42): 2
damage(74,43): 1
damage(74,44): 2
damage(74,45): 2
damage(74,46): 2
damage(74,47): 1
damage(74,48): 1
damage(74,49): 2
damage(74,50): 2
damage(74,51): 2
damage(74,52): 1
damage(74,53): 1
damage(74,54): 1
damage(74,55): 1
damage(74,56): 2
damage(74,57): 2
damage(74,58): 0
damage(74,59): 0
damage(74,60): 1
damage(74,61): 1
damage(74,62): 2
damage(74,63): 1
damage(74,64): 1
damage(74,65): 2
damage(74,66): 0
damage(74,67): 1
damage(74,68): 2
damage(74,69): 0
damage(74,70): 1
damage(74,71): 0
damage(74,72): 1
damage(74,73): 2
damage(74,74): 1
damage(74,75): 1
damage(74,76): 1
damage(74,77): 1
damage(74,78): 2
damage(74,79): 0
damage(74,80): 0
damage(74,81): 2
damage(74,82): 1
damage(74,83): 2
damage(74,84): 0
damage(74,85): 2
damage(74,86): 0
damage(74,87): 0
damage(74,88): 2
damage(74,89): 2
damage(74,90): 1
damage(74,91): 0
damage(74,92): 0
damage(74,93): 1
damage(74,94): 2
damage(74,95): 1
damage(74,96): 0
damage(74,97): 0
damage(74,98): 0
damage(74,99): 0
damage(75,0): 1
damage(75,1): 2
damage(75,2): 1
damage(75,3): 2
damage(75,4): 2
damage(75,5): 2
damage(75,6): 0
damage(75,7): 1
damage(75,8): 0
damage(75,9): 0
damage(75,10): 1
damage(75,11): 1
damage(75,12): 0
damage(75,13): 2
damage(75,14): 0
damage(75,15): 0
damage(75,16): 2
damage(75,17): 1
damage(75,18): 2
damage(75,19): 2
damage(75,20): 0
damage(75,21): 1
damage(75,22): 0
damage(75,23): 1
damage(75,24): 2
damage(75,25): 0
damage(75,26): 1
damage(75,27): 1
damage(75,28): 1
damage(75,29): 1
damage(75,30): 1
damage(75,31): 2
damage(75,32): 1
damage(75,33): 2
damage(75,34): 2
damage(75,35): 0
damage(75,36): 2
damage(75,37): 0
damage(75,38): 2
damage(75,39): 0
damage(75,40): 0
damage(75,41): 1
damage(75,42): 1
damage(75,43): 1
damage(75,44): 1
damage(75,45): 2
damage(75,46): 1
damage(75,47): 1
damage(75,48): 0
damage(75,49): 1
damage(75,50): 1
damage(75,51): 2
damage(75,52): 2
damage(75,53): 2
damage(75,54): 0
damage(75,55): 0
damage(75,56): 0
damage(75,57): 1
damage(75,58): 1
damage(75,59): 1
damage(75,60): 1
damage(75,61): 0
damage(75,62): 1
damage(75,63): 0
damage(75,64): 2
damage(75,65): 0
damage(75,66): 1
damage(75,67): 2
damage(75,68): 0
damage(75,69): 0
damage(75,70): 2
damage(75,71): 1
damage(75,72): 2
damage(75,73): 1
damage(75,74): 2
damage(75,75): 1
damage(75,76): 0
damage(75,77): 2
damage(75,78): 0
damage(75,79): 0
damage(75,80): 1
damage(75,81): 2
damage(75,82): 0
damage(75,83): 2
damage(75,84): 1
damage(75,85): 1
damage(75,86): 2
damage(75,87): 2
damage(75,88): 0
damage(75,89): 1
damage(75,90): 1
damage(75,91): 1
damage(75,92): 1
damage(75,93): 0
damage(75,94): 2
damage(75,95): 1
damage(75,96): 1
damage(75,97): 1
damage(75,98): 0
damage(75,99): 0
damage(76,0): 2
damage(76,1): 2
damage(76,2): 1
damage(76,3): 2
damage(76,4): 1
damage(76,5): 2
damage(76,6): 1
damage(76,7): 1
damage(76,8): 2
damage(76,9): 2
damage(76,10): 2
damage(76,11): 0
damage(76,12): 1
damage(76,13): 0
damage(76,14): 0
damage(76,15): 0
damage(76,16): 2
damage(76,17): 2
damage(76,18): 0
damage(76,19): 2
damage(76,20): 0
damage(76,21): 0
damage(76,22): 2
damage(76,23): 2
damage(76,24): 1
damage(76,25): 2
damage(76,26): 0
damage(76,27): 2
damage(76,28): 1
damage(76,29): 0
damage(76,30): 2
damage(76,31): 0
damage(76,32): 0
damage(76,33): 2
damage(76,34): 0
damage(76,35): 1
damage(76,36): 2
damage(76,37): 2
damage(76,38): 2
damage(76,39): 1
damage(76,40): 1
damage(76,41): 0
damage(76,42): 2
damage(76,43): 0
damage(76,44): 0
damage(76,45): 0
damage(76,46): 2
damage(76,47): 2
damage(76,48): 0
damage(76,49): 2
damage(76,50): 2
damage(76,51): 2
damage(76,52): 2
damage(76,53): 1
damage(76,54): 1
damage(76,55): 1
damage(76,56): 1
damage(76,57): 2
damage(76,58): 1
damage(76,59): 2
damage(76,60): 0
damage(76,61): 1
damage(76,62): 0
damage(76,63): 1
damage(76,64): 1
damage(76,65): 1
damage(76,66): 2
damage(76,67): 0
damage(76,68): 1
damage(76,69): 0
damage(76,70): 2
damage(76,71): 2
damage(76,72): 0
damage(76,73): 0
damage(76,74): 1
damage(76,75): 1
damage(76,76): 1
damage(76,77): 0
damage(76,78): 1
damage(76,79): 1
damage(76,80): 0
damage(76,81): 0
damage(76,82): 1
damage(76,83): 1
damage(76,84): 0
damage(76,85): 1
damage(76,86): 2
damage(76,87): 1
damage(76,88): 0
damage(76,89): 0
damage(76,90): 1
damage(76,91): 1
damage(76,92): 0
damage(76,93): 1
damage(76,94): 2
damage(76,95): 1
damage(76,96): 0
damage(76,97): 0
damage(76,98): 2
damage(76,99): 1
damage(77,0): 0
damage(77,1): 1
damage(77,2): 2
damage(77,3): 1
damage(77,4): 2
damage(77,5): 0
damage(77,6): 2
damage(77,7): 0
damage(77,8): 1
damage(77,9): 1
damage(77,10): 0
damage(77,11): 1
damage(77,12): 1
damage(77,13): 1
damage(77,14): 2
damage(77,15): 1
damage(77,16): 2
damage(77,17): 2
damage(77,18): 0
damage(77,19): 0
damage(77,20): 0
damage(77,21): 2
damage(77,22): 2
damage(77,23): 0
damage(77,24): 0
damage(77,25): 2
damage(77,26): 0
damage(77,27): 1
damage(77,28): 2
damage(77,29): 2
damage(77,30): 0
damage(77,31): 0
damage(77,32): 1
damage(77,33): 0
damage(77,34): 2
damage(77,35): 1
damage(77,36): 0
damage(77,37): 2
damage(77,38): 2
damage(77,39): 2
damage(77,40): 0
damage(77,41): 2
damage(77,42): 0
damage(77,43): 0
damage(77,44): 1
damage(77,45): 1
damage(77,46): 1
damage(77,47): 1
damage(77,48): 1
damage(77,49): 2
damage(77,50): 0
damage(77,51): 2
damage(77,52): 1
damage(77,53): 0
damage(77,54): 1
damage(77,55): 2
damage(77,56): 2
damage(77,57): 1
damage(77,58): 1
damage(77,59): 0
damage(77,60): 0
damage(77,61): 2
damage(77,62): 1
damage(77,63): 2
damage(77,64): 2
damage(77,65): 1
damage(77,66): 1
damage(77,67): 0
damage(77,68): 1
damage(77,69): 1
damage(77,70): 2
damage(77,71): 0
damage(77,72): 0
damage(77,73): 2
damage(77,74): 0
damage(77,75): 2
damage(77,76): 1
damage(77,77): 1
damage(77,78): 1
damage(77,79): 0
damage(77,80): 2
damage(77,81): 2
damage(77,82): 0
damage(77,83): 0
damage(77,84): 2
damage(77,85): 1
damage(77,86): 1
damage(77,87): 1
damage(77,88): 2
damage(77,89): 2
damage(77,90): 2
damage(77,91): 0
damage(77,92): 2
damage(77,93): 1
damage(77,94): 2
damage(77,95): 1
damage(77,96): 0
damage(77,97): 2
damage(77,98): 1
damage(77,99): 1
damage(78,0): 0
damage(78,1): 0
damage(78,2): 2
damage(78,3): 0
damage(78,4): 0
damage(78,5): 2
damage(78,6): 1
damage(78,7): 0
damage(78,8): 2
damage(78,9): 0
damage(78,10): 0
damage(78,11): 1
damage(78,12): 2
damage(78,13): 0
damage(78,14): 2
damage(78,15): 1
damage(78,16): 1
damage(78,17): 0
damage(78,18): 2
damage(78,19): 1
damage(78,20): 0
damage(78,21): 2
damage(78,22): 1
damage(78,23): 0
damage(78,24): 1
damage(78,25): 2
damage(78,26): 1
damage(78,27): 1
damage(78,28): 2
damage(78,29): 2
damage(78,30): 0
damage(78,31): 2
damage(78,32): 0
damage(78,33): 1
damage(78,34): 0
damage(78,35): 1
damage(78,36): 0
damage(78,37): 1
damage(78,38): 1
damage(78,39): 2
damage(78,40): 1
damage(78,41): 1
damage(78,42): 1
damage(78,43): 1
damage(78,44): 0
damage(78,45): 2
damage(78,46): 2
damage(78,47): 1
damage(78,48): 2
damage(78,49): 0
damage(78,50): 1
damage(78,51): 1
damage(78,52): 0
damage(78,53): 0
damage(78,54): 1
damage(78,55): 1
damage(78,56): 0
damage(78,57): 1
damage(78,58): 0
damage(78,59): 0
damage(78,60): 0
damage(78,61): 1
damage(78,62): 1
damage(78,63): 2
damage(78,64): 2
damage(78,65): 0
damage(78,66): 0
damage(78,67): 0
damage(78,68): 2
damage(78,69): 2
damage(78,70): 0
damage(78,71): 2
damage(78,72): 1
damage(78,73): 2
damage(78,74): 0
damage(78,75): 1
damage(78,76): 1
damage(78,77): 0
damage(78,78): 1
damage(78,79): 1
damage(78,80): 0
damage(78,81): 0
damage(78,82): 0
damage(78,83): 0
damage(78,84): 0
damage(78,85): 0
damage(78,86): 2
damage(78,87): 1
damage(78,88): 1
damage(78,89): 0
damage(78,90): 1
damage(78,91): 2
damage(78,92): 1
damage(78,93): 0
damage(78,94): 2
damage(78,95): 2
damage(78,96): 1
damage(78,97): 0
damage(78,98): 2
damage(78,99): 0
damage(79,0): 2
damage(79,1): 0
damage(79,2): 2
damage(79,3): 2
damage(79,4): 0
damage(79,5): 0
damage(79,6): 1
damage(79,7): 2
damage(79,8): 1
damage(79,9): 2
damage(79,10): 2
damage(79,11): 2
damage(79,12): 2
damage(79,13): 2
damage(79,14): 0
damage(79,15): 1
damage(79,16): 0
damage(79,17): 2
damage(79,18): 2
damage(79,19): 2
damage(79,20): 2
damage(79,21): 0
damage(79,22): 0
damage(79,23): 1
damage(79,24): 1
damage(79,25): 2
damage(79,26): 0
damage(79,27): 0
damage(79,28): 0
damage(79,29): 0
damage(79,30): 1
damage(79,31): 0
damage(79,32): 1
damage(79,33): 1
damage(79,34): 2
damage(79,35): 2
damage(79,36): 2
damage(79,37): 2
damage(79,38): 2
damage(79,39): 0
damage(79,40): 1
damage(79,41): 1
damage(79,42): 2
damage(79,43): 2
damage(79,44): 1
damage(79,45): 0
damage(79,46): 0
damage(79,47): 0
damage(79,48): 2
damage(79,49): 0
damage(79,50): 2
damage(79,51): 2
damage(79,52): 1
damage(79,53): 0
damage(79,54): 1
damage(79,55): 0
damage(79,56): 1
damage(79,57): 1
damage(79,58): 0
damage(79,59): 1
damage(79,60): 0
damage(79,61): 2
damage(79,62): 2
damage(79,63): 2
damage(79,64): 2
damage(79,65): 0
damage(79,66): 1
damage(79,67): 1
damage(79,68): 2
damage(79,69): 0
damage(79,70): 2
damage(79,71): 1
damage(79,72): 2
damage(79,73): 2
damage(79,74): 0
damage(79,75): 1
damage(79,76): 0
damage(79,77): 1
damage(79,78): 2
damage(79,79): 0
damage(79,80): 1
damage(79,81): 1
damage(79,82): 0
damage(79,83): 0
damage(79,84): 0
damage(79,85): 2
damage(79,86): 1
damage(79,87): 1
damage(79,88): 1
damage(79,89): 2
damage(79,90): 0
damage(79,91): 1
damage(79,92): 2
damage(79,93): 2
damage(79,94): 0
damage(79,95): 2
damage(79,96): 0
damage(79,97): 2
damage(79,98): 0
damage(79,99): 2
damage(80,0): 0
damage(80,1): 0
damage(80,2): 2
damage(80,3): 0
damage(80,4): 1
damage(80,5): 2
damage(80,6): 2
damage(80,7): 2
damage(80,8): 1
damage(80,9): 1
damage(80,10): 2
damage(80,11): 0
damage(80,12): 0
damage(80,13): 0
damage(80,14): 0
damage(80,15): 0
damage(80,16): 0
damage(80,17): 2
damage(80,18): 2
damage(80,19): 2
damage(80,20): 2
damage(80,21): 2
damage(80,22): 1
damage(80,23): 2
damage(80,24): 2
damage(80,25): 2
damage(80,26): 1
damage(80,27): 0
damage(80,28): 2
damage(80,29): 1
damage(80,30): 0
damage(80,31): 0
damage(80,32): 2
damage(80,33): 2
damage(80,34): 1
damage(80,35): 1
damage(80,36): 2
damage(80,37): 1
damage(80,38): 0
damage(80,39): 1
damage(80,40): 0
damage(80,41): 0
damage(80,42): 2
damage(80,43): 1
damage(80,44): 1
damage(80,45): 0
damage(80,46): 2
damage(80,47): 1
damage(80,48): 0
damage(80,49): 2
damage(80,50): 1
damage(80,51): 2
damage(80,52): 1
damage(80,53): 0
damage(80,54): 2
damage(80,55): 1
damage(80,56): 2
damage(80,57): 0
damage(80,58): 2
damage(80,59): 2
damage(80,60): 2
damage(80,61): 0
damage(80,62): 2
damage(80,63): 2
damage(80,64): 0
damage(80,65): 2
damage(80,66): 0
damage(80,67): 2
damage(80,68): 0
damage(80,69): 0
damage(80,70): 1
damage(80,71): 1
damage(80,72): 1
damage(80,73): 1
damage(80,74): 0
damage(80,75): 0
damage(80,76): 1
damage(80,77): 2
damage(80,78): 2
damage(80,79): 2
damage(80,80): 2
damage(80,81): 1
damage(80,82): 2
damage(80,83): 2
damage(80,84): 1
damage(80,85): 1
damage(80,86): 0
damage(80,87): 1
damage(80,88): 1
damage(80,89): 0
damage(80,90): 0
damage(80,91): 1
damage(80,92): 0
damage(80,93): 0
damage(80,94): 0
damage(80,95): 0
damage(80,96): 0
damage(80,97): 1
damage(80,98): 1
damage(80,99): 1
damage(81,0): 2
damage(81,1): 0
damage(81,2): 0
damage(81,3): 1
damage(81,4): 1
damage(81,5): 0
damage(81,6): 1
damage(81,7): 0
damage(81,8): 0
damage(81,9): 1
damage(81,10): 0
damage(81,11): 1
damage(81,12): 2
damage(81,13): 2
damage(81,14): 0
damage(81,15): 1
damage(81,16): 2
damage(81,17): 0
damage(81,18): 2
damage(81,19): 0
damage(81,20): 2
damage(81,21): 0
damage(81,22): 2
damage(81,23): 2
damage(81,24): 0
damage(81,25): 1
damage(81,26): 1
damage(81,27): 2
damage(81,28): 0
damage(81,29): 2
damage(81,30): 0
damage(81,31): 2
damage(81,32): 2
damage(81,33): 1
damage(81,34): 1
damage(81,35): 0
damage(81,36): 1
damage(81,37): 0
damage(81,38): 1
damage(81,39): 2
damage(81,40): 1
damage(81,41): 1
damage(81,42): 0
damage(81,43): 1
damage(81,44): 2
damage(81,45): 0
damage(81,46): 2
damage(81,47): 1
damage(81,48): 2
damage(81,49): 1
damage(81,50): 2
damage(81,51): 1
damage(81,52): 1
damage(81,53): 2
damage(81,54): 1
damage(81,55): 0
damage(81,56): 0
damage(81,57): 2
damage(81,58): 2
damage(81,59): 0
damage(81,60): 1
damage(81,61): 0
damage(81,62): 0
damage(81,63): 0
damage(81,64): 1
damage(81,65): 2
damage(81,66): 1
damage(81,67): 0
damage(81,68): 0
damage(81,69): 0
damage(81,70): 0
damage(81,71): 1
damage(81,72): 2
damage(81,73): 2
damage(81,74): 0
damage(81,75): 1
damage(81,76): 0
damage(81,77): 0
damage(81,78): 0
damage(81,79): 0
damage(81,80): 2
damage(81,81): 0
damage(81,82): 1
damage(81,83): 1
damage(81,84): 0
damage(81,85): 1
damage(81,86): 2
damage(81,87): 1
damage(81,88): 0
damage(81,89): 1
damage(81,90): 2
damage(81,91): 0
damage(81,92): 2
damage(81,93): 2
damage(81,94): 0
damage(81,95): 1
damage(81,96): 2
damage(81,97): 0
damage(81,98): 2
damage(81,99): 2
damage(82,0): 0
damage(82,1): 1
damage(82,2): 1
damage(82,3): 2
damage(82,4): 0
damage(82,5): 2
damage(82,6): 2
damage(82,7): 0
damage(82,8): 0
damage(82,9): 2
damage(82,10): 1
damage(82,11): 0
damage(82,12): 0
damage(82,13): 0
damage(82,14): 1
damage(82,15): 1
damage(82,16): 1
damage(82,17): 1
damage(82,18): 2
damage(82,19): 0
damage(82,20): 0
damage(82,21): 1
damage(82,22): 0
damage(82,23): 0
damage(82,24): 2
damage(82,25): 1
damage(82,26): 2
damage(82,27): 2
damage(82,28): 1
damage(82,29): 0
damage(82,30): 1
damage(82,31): 1
damage(82,32): 1
damage(82,33): 0
damage(82,34): 2
damage(82,35): 1
damage(82,36): 0
damage(82,37): 1
damage(82,38): 2
damage(82,39): 1
damage(82,40): 1
damage(82,41): 0
damage(82,42): 1
damage(82,43): 0
damage(82,44): 2
damage(82,45): 2
damage(82,46): 1
